t_launch,launchFlag,yaw,pitch,roll,altitude,accel_x,accel_y,accel_z,TVCPitch,TVCYaw
0.377,1,90.380615,90.527802,-144.203537,111.155182,-0.09,-0.1,0.45,-0.881644,-0.635783
0.427,1,90.363808,90.535851,-145.826599,111.659851,-0.11,0.13,0.31,-0.884154,-0.600283
0.476,1,90.3703,90.526054,-144.857895,111.408836,-0.25,-0.04,0.21,-0.878725,-0.618552
0.525,1,90.367691,90.531403,-145.320206,111.408836,0.12,-0.06,-0.15,-0.88766,-0.614194
0.574,1,90.372879,90.531242,-144.936401,111.408836,-0.03,0,-0.23,-0.887391,-0.62286
0.622,1,90.37188,90.537872,-145.341263,111.577942,0.03,-0.12,-0.01,-0.909901,-0.629096
0.669,1,90.367088,90.533478,-145.468399,111.744408,-0.06,0.15,-0.2,-0.914289,-0.629126
0.717,1,90.373398,90.531403,-144.904602,111.577942,0.04,-0.11,-0.07,-0.898956,-0.631665
0.767,1,90.366852,90.532059,-145.414474,111.324287,0.04,0.19,0.29,-0.877897,-0.605305
0.816,1,90.368141,90.525124,-144.969177,111.324287,-0.22,-0.05,0.24,-0.877171,-0.614946
0.866,1,90.372841,90.531799,-144.965088,111.659851,-0.07,-0.09,0.09,-0.877469,-0.615187
0.914,1,90.366852,90.532059,-145.414474,111.998062,-0.11,0.14,0.16,-0.900066,-0.620591
0.961,1,90.368217,90.531586,-145.2892,111.913513,-0.03,-0.08,-0.06,-0.911047,-0.631062
1.009,1,90.36776,90.528702,-145.177887,111.744408,-0.05,0,-0.03,-0.894388,-0.622127
1.058,1,90.368141,90.525124,-144.969177,111.828957,-0.06,0,-0.15,-0.87717,-0.614946
1.107,1,90.367996,90.530136,-145.233307,111.913513,-0.13,-0.06,-0.09,-0.885543,-0.614704
1.157,1,90.367134,90.531799,-145.381378,112.082619,-0.05,0.01,-0.11,-0.877469,-0.605772
1.206,1,90.373123,90.531586,-144.93399,111.828957,-0.11,-0.06,0.03,-0.887965,-0.623268
1.254,1,90.367867,90.525352,-145.001328,111.913513,-0.07,0,0,-0.888721,-0.622308
1.301,1,90.367996,90.530136,-145.233307,111.828957,-0.06,0.03,0.14,-0.908562,-0.630682
1.348,1,90.371986,90.533478,-145.112976,111.828957,-0.09,-0.07,0,-0.914289,-0.637521
1.396,1,90.367813,90.527031,-145.089767,112.167168,-0.09,0.05,0,-0.891561,-0.622217
1.443,1,90.368195,90.523453,-144.880585,111.744408,-0.07,-0.01,0.11,-0.89711,-0.631023
1.49,1,90.367813,90.527031,-145.089767,111.998062,-0.09,0.05,0.05,-0.903241,-0.630369
1.537,1,90.368042,90.528465,-145.145477,111.659851,-0.04,-0.01,-0.06,-0.9057,-0.630762
1.584,1,90.372772,90.525352,-144.644485,112.082619,-0.09,-0.06,-0.07,-0.900364,-0.638868
1.631,1,90.366852,90.532059,-145.414474,111.659851,-0.08,0.04,-0.03,-0.911857,-0.628721
1.68,1,90.367943,90.531799,-145.320435,111.828957,-0.04,-0.07,-0.02,-0.888323,-0.614615
1.729,1,90.366806,90.533737,-145.50177,111.913513,0.04,0.06,0,-0.891559,-0.612716
1.779,1,90.367867,90.525352,-145.001328,111.408836,-0.15,-0.02,-0.02,-0.866831,-0.606979
1.828,1,90.36776,90.528702,-145.177887,112.082619,-0.03,-0.03,-0.09,-0.883149,-0.61431
1.877,1,90.367714,90.53038,-145.265991,112.082619,-0.11,0.02,-0.08,-0.885951,-0.614232
1.925,1,90.36776,90.528702,-145.177887,111.828957,-0.08,-0.02,-0.06,-0.894387,-0.622127
1.973,1,90.37262,90.53038,-144.910248,111.577942,-0.09,-0.04,-0.07,-0.897225,-0.630347
2.021,1,90.371712,90.533737,-145.146225,111.324287,-0.04,0.07,-0.04,-0.902907,-0.628814
2.07,1,90.367813,90.527031,-145.089767,111.828957,-0.08,-0.05,0.03,-0.880357,-0.614398
2.119,1,90.367493,90.528976,-145.212021,111.659851,-0.07,0.09,0.02,-0.883606,-0.613863
2.169,1,90.36776,90.528702,-145.177887,111.744408,-0.07,-0.03,0.04,-0.872358,-0.606804
2.217,1,90.366806,90.533737,-145.50177,111.913513,-0.09,0,0,-0.902904,-0.620513
2.265,1,90.367538,90.527298,-145.123627,111.998062,-0.07,0.03,-0.01,-0.892011,-0.621752
2.312,1,90.36776,90.528702,-145.177887,111.998062,-0.08,-0.07,-0.01,-0.906106,-0.630278
2.361,1,90.367493,90.528976,-145.212021,112.082619,-0.07,0.04,-0.03,-0.883606,-0.613863
2.41,1,90.36776,90.528702,-145.177887,112.249077,-0.07,-0.07,-0.07,-0.883147,-0.614309
2.46,1,90.367538,90.527298,-145.123627,112.418182,-0.04,0.03,-0.03,-0.870042,-0.606439
2.509,1,90.366806,90.533737,-145.50177,112.418182,-0.12,0,0,-0.891559,-0.612716
2.558,1,90.367432,90.530655,-145.299988,112.082619,-0.06,0.02,0,-0.88641,-0.613761
2.605,1,90.367584,90.525612,-145.034866,111.913513,-0.04,-0.01,0.03,-0.90081,-0.629977
2.653,1,90.367432,90.530655,-145.299988,112.249077,-0.06,-0.02,0.01,-0.89769,-0.621571
2.701,1,90.367538,90.527298,-145.123627,112.082619,-0.09,-0.02,0.04,-0.892014,-0.621754
2.751,1,90.366524,90.534019,-145.536499,111.828957,0.07,0,0,-0.881133,-0.604765
2.8,1,90.367538,90.527298,-145.123627,112.082619,-0.05,-0.01,0.04,-0.880803,-0.613939
2.849,1,90.366295,90.532646,-145.485184,112.082619,0,0.09,0.04,-0.889736,-0.611862
2.898,1,90.367538,90.527298,-145.123627,111.913513,-0.07,-0.08,0.09,-0.880803,-0.613939
2.945,1,90.367035,90.526237,-145.1073,111.577942,-0.11,0.02,0.15,-0.901882,-0.629036
2.992,1,90.366577,90.532333,-145.448944,111.913513,-0.27,0.08,0.14,-0.912327,-0.628249
3.039,1,90.366013,90.532997,-145.523117,111.744408,0.09,0.01,-0.18,-0.913467,-0.627284
3.086,1,90.366524,90.534019,-145.536499,111.744408,0.21,-0.13,-0.14,-0.915219,-0.62816
3.134,1,90.367256,90.527596,-145.159241,111.744408,-0.56,0.33,0.53,-0.892515,-0.621274
3.183,1,90.364609,90.535194,-145.735199,111.828957,-0.2,-0.02,0.11,-0.893993,-0.609045
3.232,1,90.360504,90.535484,-146.050018,111.239731,0.18,-0.13,-0.29,-0.894477,-0.602189
3.282,1,90.363731,90.530846,-145.581985,112.167168,0.15,-0.18,-0.26,-0.875896,-0.600157
3.331,1,90.353325,90.531891,-146.406158,111.828957,-0.21,0.28,0.02,-0.888475,-0.590197
3.379,1,90.352631,90.526009,-146.162796,111.493393,-0.08,-0.02,0.48,-0.889833,-0.596535
3.427,1,90.341423,90.528,-147.1129,111.913513,2.13,-0.19,-1.03,-0.893199,-0.577573
3.474,1,90.373688,90.540306,-145.332764,111.913513,1.1,-0.57,-0.74,-0.925993,-0.640438
3.523,1,90.356277,90.547562,-146.95079,112.082619,-0.12,0.65,1.45,-0.914651,-0.595129
3.573,1,90.356361,90.57235,-148.091949,111.659851,-0.63,0.17,2.54,-0.944377,-0.587997
3.622,1,90.361626,90.563538,-147.313721,111.155182,-0.1,-0.06,0.23,-0.941337,-0.604062
3.671,1,90.362259,90.568642,-147.5,111.493393,-0.03,-0.09,-0.31,-0.949863,-0.60512
3.72,1,90.363342,90.557503,-146.906891,111.493393,-0.03,-0.15,-0.94,-0.931257,-0.60693
3.768,1,90.363342,90.557503,-146.906891,112.249077,-0.08,0.12,-0.28,-0.94311,-0.614655
3.815,1,90.363579,90.557945,-146.909622,111.913513,-0.15,0,0.87,-0.956221,-0.623111
3.864,1,90.363205,90.553352,-146.722488,111.408836,-0.15,0.11,0.43,-0.924324,-0.6067
3.913,1,90.358452,90.557503,-147.260391,111.913513,0,-0.06,-0.27,-0.931257,-0.598761
3.963,1,90.363045,90.558968,-146.996216,111.913513,-0.06,-0.02,-0.41,-0.922297,-0.599024
4.012,1,90.368034,90.555222,-146.46283,111.324287,-0.03,-0.07,-0.39,-0.927446,-0.614767
4.061,1,90.367981,90.557098,-146.55455,111.998062,-0.03,-0.06,-0.17,-0.930584,-0.61468
4.11,1,90.3657,90.543198,-146.050064,111.913513,-0.08,0.06,0.1,-0.907359,-0.610866
4.157,1,90.36097,90.537575,-146.121719,111.659851,-0.07,-0.04,-0.01,-0.921312,-0.618641
4.205,1,90.364685,90.546944,-146.30629,111.577942,-0.09,0.03,0.26,-0.925248,-0.616927
4.252,1,90.365753,90.541321,-145.955475,111.913513,-0.1,0.01,0.17,-0.927733,-0.626839
4.301,1,90.362701,90.531563,-145.693649,111.913513,-0.06,-0.03,-0.12,-0.887924,-0.605857
4.349,1,90.362526,90.529312,-145.594681,112.082619,-0.07,0.06,-0.06,-0.895421,-0.613274
4.396,1,90.354767,90.521805,-145.788406,111.408836,-0.06,-0.08,-0.22,-0.894285,-0.608011
4.444,1,90.354538,90.521431,-145.786545,111.913513,-0.04,0.04,-0.11,-0.882089,-0.599761
4.491,1,90.355553,90.51767,-145.517242,111.828957,-0.07,0.01,0.09,-0.887193,-0.609353
4.538,1,90.35643,90.509796,-145.041138,111.913513,-0.1,0.02,0.2,-0.873705,-0.610861
4.586,1,90.350586,90.511665,-145.583374,111.828957,-0.1,0.09,0.24,-0.865569,-0.593076
4.635,1,90.350761,90.513924,-145.686295,111.493393,-0.11,-0.02,0.09,-0.858459,-0.585913
4.685,1,90.352478,90.500038,-144.822617,112.082619,-0.06,0.04,-0.06,-0.825066,-0.581591
4.734,1,90.3526,90.504166,-145.032883,112.333633,-0.05,-0.05,-0.15,-0.84216,-0.588984
4.783,1,90.353477,90.496284,-144.541626,111.659851,-0.05,-0.03,-0.12,-0.829,-0.590453
4.83,1,90.354385,90.496284,-144.469879,112.249077,-0.06,-0.02,-0.17,-0.850548,-0.607357
4.877,1,90.349602,90.492538,-144.634064,111.998062,-0.05,-0.03,-0.13,-0.844128,-0.599158
4.926,1,90.349503,90.496284,-144.844574,112.167168,-0.09,0.05,0.17,-0.828995,-0.58381
4.975,1,90.349503,90.496284,-144.844574,112.082619,-0.09,0.01,0.2,-0.829,-0.583813
5.025,1,90.349503,90.496284,-144.844574,111.913513,-0.09,0.01,0.14,-0.818867,-0.576678
5.074,1,90.349503,90.496284,-144.844574,111.408836,-0.09,0.05,0.13,-0.829,-0.583813
5.122,1,90.349503,90.496284,-144.844574,112.082619,-0.05,-0.01,-0.03,-0.839544,-0.591239
5.169,1,90.348595,90.496284,-144.916977,111.998062,-0.06,0,-0.14,-0.850548,-0.597432
5.217,1,90.349556,90.494408,-144.739395,112.249077,-0.09,-0.03,-0.1,-0.836375,-0.591333
5.266,1,90.349648,90.490662,-144.527893,111.659851,-0.07,-0.03,-0.1,-0.819607,-0.584056
5.316,1,90.349648,90.490662,-144.527893,111.913513,-0.06,0.02,0,-0.80959,-0.576917
5.365,1,90.349602,90.492538,-144.634064,111.744408,-0.1,0,0.12,-0.822742,-0.583979
5.414,1,90.349602,90.492538,-144.634064,112.418182,-0.1,0.01,0.1,-0.822738,-0.583976
5.462,1,90.349556,90.494408,-144.739395,111.659851,-0.08,0.01,0.13,-0.836375,-0.591333
5.509,1,90.349503,90.496284,-144.844574,111.828957,-0.1,0.02,0.07,-0.850548,-0.598988
5.557,1,90.349503,90.496284,-144.844574,111.577942,-0.08,0.02,0.01,-0.839544,-0.591239
5.607,1,90.349503,90.496284,-144.844574,111.577942,-0.08,-0.05,-0.1,-0.818872,-0.576681
5.656,1,90.349335,90.494041,-144.73613,111.493393,-0.06,0.02,-0.09,-0.825248,-0.58353
5.706,1,90.348549,90.498154,-145.021179,111.577942,-0.07,-0.05,-0.08,-0.821956,-0.575108
5.754,1,90.349289,90.495918,-144.8414,111.324287,-0.07,0.02,-0.03,-0.838925,-0.590878
5.802,1,90.349335,90.494041,-144.73613,111.577942,-0.05,-0.01,-0.04,-0.835755,-0.590959
5.849,1,90.349289,90.495918,-144.8414,112.418182,-0.07,0.04,0.03,-0.84992,-0.598622
5.898,1,90.349289,90.495918,-144.8414,111.913513,-0.06,0,0.08,-0.828388,-0.583457
5.945,1,90.349236,90.497803,-144.946503,111.659851,-0.1,0.01,0.02,-0.853145,-0.598527
5.992,1,90.349121,90.49369,-144.734055,112.333633,-0.06,0.01,-0.07,-0.846102,-0.598335
6.04,1,90.349121,90.49369,-144.734055,111.493393,-0.08,0.01,-0.02,-0.835161,-0.590598
6.089,1,90.34903,90.497459,-144.94487,112.082619,-0.07,-0.01,-0.05,-0.830958,-0.58302
6.138,1,90.34903,90.497459,-144.94487,112.082619,-0.09,-0.01,-0.03,-0.830962,-0.583023
6.187,1,90.348907,90.49337,-144.733398,111.913513,-0.06,0.03,0,-0.824132,-0.582819
6.237,1,90.348907,90.49337,-144.733398,111.744408,-0.09,-0.05,0,-0.814059,-0.575696
6.286,1,90.348686,90.493065,-144.733551,111.577942,-0.06,0.02,0.04,-0.823622,-0.58245
6.333,1,90.347801,90.500923,-145.226837,111.659851,-0.08,0,0.06,-0.858492,-0.596069
6.38,1,90.348686,90.493065,-144.733551,111.828957,-0.08,0,0.02,-0.84503,-0.597589
6.429,1,90.343811,90.493065,-145.113037,111.408836,-0.06,0.02,-0.04,-0.823622,-0.574306
6.478,1,90.343811,90.493065,-145.113037,111.493393,-0.09,-0.01,-0.02,-0.823617,-0.574303
6.528,1,90.348587,90.496849,-144.945389,111.913513,-0.07,0.05,-0.04,-0.819804,-0.575171
6.577,1,90.348686,90.493065,-144.733551,112.167168,-0.05,-0.03,-0.04,-0.823617,-0.582446
6.625,1,90.343758,90.494957,-145.218796,111.659851,-0.06,0.01,-0.05,-0.837304,-0.581524
6.672,1,90.343758,90.494957,-145.218796,111.828957,-0.07,0.03,-0.02,-0.848273,-0.589143
6.72,1,90.343758,90.494957,-145.218796,111.493393,-0.06,-0.03,-0.02,-0.837304,-0.581524
6.769,1,90.343758,90.494957,-145.218796,111.744408,-0.09,0.02,0.04,-0.826777,-0.574214
6.819,1,90.347847,90.499031,-145.122421,111.324287,-0.06,-0.02,0.04,-0.823404,-0.57395
6.868,1,90.348686,90.493065,-144.733551,111.744408,-0.07,0.04,0,-0.823617,-0.582446
6.917,1,90.34864,90.494957,-144.839767,111.324287,-0.07,0,0,-0.826782,-0.582373
6.965,1,90.34864,90.494957,-144.839767,111.828957,-0.07,0,-0.02,-0.837299,-0.589781
7.012,1,90.348206,90.494431,-144.845001,111.659851,-0.07,0.01,-0.05,-0.847371,-0.596766
7.059,1,90.347939,90.496101,-144.955841,111.659851,-0.07,0.03,-0.02,-0.850234,-0.596308
7.106,1,90.342094,90.498009,-145.514893,111.828957,-0.08,-0.02,0,-0.853503,-0.586292
7.153,1,90.343109,90.494194,-145.228882,111.577942,-0.08,0.06,0.05,-0.846965,-0.588031
7.201,1,90.347191,90.49823,-145.130646,111.408836,-0.1,-0.07,0.03,-0.842835,-0.587329
7.249,1,90.347771,90.49398,-144.854721,111.659851,-0.09,0.07,0,-0.835652,-0.588313
7.296,1,90.342941,90.492073,-145.127426,111.913513,-0.07,0,0,-0.84333,-0.587744
7.343,1,90.34182,90.499718,-145.626495,111.828957,-0.09,0,-0.03,-0.856432,-0.585821
7.392,1,90.347557,90.49379,-144.861221,111.493393,-0.08,0.05,-0.01,-0.824828,-0.58056
7.441,1,90.342674,90.49379,-145.241211,110.90416,-0.07,-0.01,-0.03,-0.824832,-0.572407
7.49,1,90.342628,90.495712,-145.348053,111.828957,-0.06,0.07,0,-0.828044,-0.572331
7.54,1,90.342896,90.49398,-145.234482,111.659851,-0.08,-0.04,-0.01,-0.815066,-0.565776
7.589,1,90.341774,90.501625,-145.731277,111.659851,-0.08,0.04,0.03,-0.837916,-0.5709
7.636,1,90.341774,90.501625,-145.731277,111.239731,-0.08,0,0.01,-0.859701,-0.585743
7.683,1,90.341866,90.497803,-145.521179,111.744408,-0.08,-0.01,0.01,-0.85315,-0.5859
7.732,1,90.346703,90.499718,-145.247498,111.155182,-0.06,0.02,-0.05,-0.834735,-0.579136
7.781,1,90.341866,90.497803,-145.521179,111.998062,-0.08,-0.01,-0.04,-0.831531,-0.571053
7.831,1,90.341866,90.497803,-145.521179,111.828957,-0.09,-0.03,-0.06,-0.821377,-0.56408
7.88,1,90.347557,90.49379,-144.861221,111.913513,-0.09,0.04,-0.03,-0.824828,-0.58056
7.928,1,90.342941,90.492073,-145.127426,111.828957,-0.07,-0.04,-0.05,-0.832425,-0.580143
7.976,1,90.341866,90.497803,-145.521179,111.913513,-0.05,0.01,-0.04,-0.842118,-0.578324
8.023,1,90.341866,90.497803,-145.521179,112.167168,-0.07,0,-0.03,-0.85315,-0.5859
8.072,1,90.346657,90.501625,-145.352768,111.913513,-0.08,0.01,0.06,-0.837921,-0.57906
8.122,1,90.342674,90.49379,-145.241211,112.082619,-0.09,0.02,0.02,-0.814751,-0.565411
8.171,1,90.342674,90.49379,-145.241211,111.913513,-0.08,0,0.02,-0.824832,-0.572407
8.22,1,90.342674,90.49379,-145.241211,111.828957,-0.06,0.01,0,-0.824823,-0.572401
8.268,1,90.341606,90.499542,-145.634583,111.998062,-0.08,0.02,-0.02,-0.845066,-0.577888
8.315,1,90.346657,90.501625,-145.352768,111.828957,-0.07,-0.01,-0.01,-0.859701,-0.594111
8.364,1,90.347733,90.495888,-144.961273,111.913513,-0.07,-0.04,-0.05,-0.828327,-0.58085
8.413,1,90.342461,90.493629,-145.24942,112.249077,-0.07,0.08,-0.02,-0.824565,-0.572051
8.462,1,90.34166,90.497627,-145.52887,111.408836,-0.06,-0.05,-0.03,-0.831243,-0.570712
8.509,1,90.346169,90.503235,-145.475327,111.913513,-0.08,0.06,-0.01,-0.86246,-0.593274
8.556,1,90.341431,90.497467,-145.53775,111.828957,-0.08,-0.04,0.02,-0.852575,-0.585155
8.604,1,90.346222,90.501312,-145.370193,111.828957,-0.09,0.02,0.02,-0.84805,-0.58569
8.652,1,90.346222,90.501312,-145.370193,111.659851,-0.06,-0.01,0,-0.84805,-0.58569
8.699,1,90.347244,90.497467,-145.083466,111.408836,-0.08,0,-0.04,-0.852575,-0.595118
8.746,1,90.34639,90.503372,-145.465942,111.577942,-0.06,0.05,0,-0.862695,-0.593654
8.795,1,90.34729,90.495552,-144.976654,111.744408,-0.07,-0.02,0.02,-0.827776,-0.580118
8.844,1,90.341431,90.497467,-145.53775,111.998062,-0.08,0.04,0,-0.830975,-0.57033
8.893,1,90.34729,90.495552,-144.976654,111.998062,-0.06,-0.03,0.02,-0.827776,-0.580118
8.943,1,90.341385,90.49939,-145.643478,111.744408,-0.07,0,-0.01,-0.823991,-0.563284
8.992,1,90.341431,90.497467,-145.53775,111.493393,-0.08,0,0,-0.830975,-0.57033
9.04,1,90.341431,90.497467,-145.53775,111.493393,-0.08,-0.01,0,-0.841545,-0.577584
9.087,1,90.341339,90.501312,-145.749023,111.828957,-0.07,0,0,-0.859165,-0.584998
9.135,1,90.341339,90.501312,-145.749023,111.828957,-0.08,0.02,0,-0.84805,-0.577429
9.184,1,90.342194,90.495415,-145.366013,112.082619,-0.06,-0.01,-0.05,-0.827547,-0.571604
9.234,1,90.342194,90.495415,-145.366013,111.913513,-0.08,0.02,0,-0.817432,-0.564618
9.283,1,90.346222,90.501312,-145.370193,111.659851,-0.06,-0.04,-0.02,-0.837398,-0.578333
9.332,1,90.346001,90.501183,-145.380371,112.082619,-0.07,0.05,0,-0.837182,-0.577964
9.38,1,90.3461,90.49733,-145.167694,111.577942,-0.07,0,0.01,-0.841312,-0.585483
9.427,1,90.341164,90.49926,-145.653763,111.408836,-0.05,-0.03,-0.01,-0.855647,-0.584697
9.476,1,90.34198,90.495285,-145.376465,111.324287,-0.07,0.05,0,-0.82733,-0.571248
9.525,1,90.346001,90.501183,-145.380371,111.493393,-0.09,-0.04,0.01,-0.837182,-0.577964
9.574,1,90.340996,90.497223,-145.559097,111.913513,-0.07,-0.02,-0.01,-0.830558,-0.569597
9.624,1,90.340996,90.497223,-145.559097,111.913513,-0.07,0.04,0,-0.820425,-0.562648
9.672,1,90.340996,90.497223,-145.559097,112.333633,-0.07,-0.04,0.02,-0.841132,-0.576849
9.72,1,90.340897,90.501083,-145.771164,111.828957,-0.06,0.04,-0.02,-0.847662,-0.576681
9.767,1,90.345779,90.501083,-145.392014,111.828957,-0.08,-0.01,0,-0.858772,-0.592608
9.816,1,90.346634,90.495201,-145.008743,111.659851,-0.09,0.01,0,-0.82719,-0.579022
9.866,1,90.340897,90.501083,-145.771164,111.828957,-0.06,0,-0.01,-0.826786,-0.562478
9.915,1,90.340851,90.503006,-145.87619,112.082619,-0.07,-0.02,0,-0.840228,-0.569362
9.962,1,90.346634,90.495201,-145.008743,111.659851,-0.08,0.06,0.03,-0.848691,-0.594072
10.009,1,90.345825,90.499146,-145.285568,111.828957,-0.09,-0.05,0.04,-0.855451,-0.592686
10.057,1,90.346596,90.497131,-145.116318,111.828957,-0.07,0.04,0,-0.840977,-0.586322
10.105,1,90.345779,90.501083,-145.392014,111.828957,-0.09,-0.03,0,-0.847673,-0.584948
10.153,1,90.345604,90.499069,-145.298264,111.828957,-0.07,0,-0.02,-0.844255,-0.584644
10.2,1,90.340775,90.497131,-145.571594,111.577942,-0.09,0.03,-0.03,-0.851999,-0.58403
10.248,1,90.341759,90.495201,-145.388794,111.577942,-0.08,-0.03,-0.02,-0.837712,-0.578139
10.297,1,90.346428,90.495125,-145.021622,111.659851,-0.06,0.1,0.01,-0.827063,-0.578678
10.347,1,90.345604,90.499069,-145.298264,111.828957,-0.09,-0.08,-0.02,-0.823462,-0.570245
10.396,1,90.345459,90.504868,-145.616013,112.082619,-0.06,-0.02,-0.01,-0.843337,-0.577059
10.445,1,90.346428,90.495125,-145.021622,111.828957,-0.08,0.03,-0.01,-0.827063,-0.578678
10.494,1,90.345512,90.50293,-145.510727,111.577942,-0.09,-0.01,0,-0.84009,-0.577141
10.541,1,90.340561,90.497063,-145.585266,110.988716,-0.09,0.02,-0.02,-0.851882,-0.583664
10.589,1,90.341545,90.495125,-145.401871,111.828957,-0.07,0.02,0,-0.837593,-0.577785
10.638,1,90.341545,90.495125,-145.401871,111.493393,-0.06,-0.02,-0.02,-0.827063,-0.570521
10.687,1,90.340508,90.499001,-145.691757,111.155182,-0.06,0.04,-0.02,-0.833527,-0.568781
10.737,1,90.340561,90.497063,-145.585266,111.493393,-0.07,-0.01,-0.03,-0.820152,-0.561924
10.786,1,90.345291,90.502876,-145.524872,111.659851,-0.08,0,-0.02,-0.840011,-0.576779
10.835,1,90.341331,90.495079,-145.416428,112.082619,-0.07,0.01,-0.01,-0.826986,-0.570164
10.882,1,90.340416,90.502876,-145.903793,111.828957,-0.06,-0.06,-0.04,-0.861845,-0.583416
10.929,1,90.340294,90.498955,-145.706833,111.913513,-0.06,0.03,-0.04,-0.855124,-0.583206
10.978,1,90.346161,90.497017,-145.144028,111.913513,-0.07,-0.05,0.01,-0.830223,-0.578232
11.028,1,90.34024,90.5009,-145.813553,111.828957,-0.1,0,-0.01,-0.826483,-0.561396
11.077,1,90.34024,90.5009,-145.813553,111.913513,-0.09,0.03,0,-0.83671,-0.568342
11.126,1,90.34024,90.5009,-145.813553,111.744408,-0.08,-0.02,-0.02,-0.8367,-0.568335
11.174,1,90.340195,90.502846,-145.919266,111.408836,-0.09,0.04,-0.01,-0.850654,-0.575501
11.221,1,90.340195,90.502846,-145.919266,111.493393,-0.08,-0.03,-0.02,-0.861793,-0.583036
11.27,1,90.340118,90.496986,-145.615875,111.828957,-0.08,0.03,-0.03,-0.830162,-0.568131
11.319,1,90.345024,90.504791,-145.64624,111.998062,-0.09,0,0,-0.84321,-0.576333
11.368,1,90.34111,90.495041,-145.431732,111.913513,-0.07,-0.03,0,-0.826923,-0.569795
11.418,1,90.340027,90.500885,-145.829697,111.828957,-0.07,0.01,0.01,-0.826458,-0.561043
11.465,1,90.340027,90.500885,-145.829697,111.493393,-0.07,0.02,0.01,-0.858432,-0.582749
11.512,1,90.340118,90.496986,-145.615875,111.324287,-0.07,-0.08,0.01,-0.851751,-0.582906
11.56,1,90.340889,90.495041,-145.448883,111.493393,-0.09,0.06,0.01,-0.837441,-0.576668
11.607,1,90.340027,90.500885,-145.829697,111.659851,-0.06,-0.04,-0.05,-0.858432,-0.582749
11.654,1,90.339928,90.504784,-146.041641,111.659851,-0.06,0.01,0,-0.865114,-0.582579
11.702,1,90.339851,90.49894,-145.740707,111.744408,-0.07,0.05,0.03,-0.844046,-0.57492
11.75,1,90.340027,90.500885,-145.829697,111.744408,-0.09,0.01,0.07,-0.847327,-0.57521
11.8,1,90.345718,90.496986,-145.176559,111.408836,-0.07,-0.04,0,-0.820026,-0.570434
11.849,1,90.339752,90.502846,-145.953781,111.577942,-0.08,0.09,-0.02,-0.83996,-0.567526
11.899,1,90.344856,90.502831,-145.556595,111.239731,-0.07,-0.04,0,-0.829668,-0.569012
11.948,1,90.339905,90.496986,-145.633179,111.408836,-0.07,-0.01,-0.01,-0.830172,-0.567781
11.995,1,90.339905,90.496986,-145.633179,111.913513,-0.06,0.01,-0.03,-0.851751,-0.582539
12.042,1,90.339973,90.502831,-145.93576,111.155182,-0.06,-0.04,-0.04,-0.861767,-0.582657
12.091,1,90.339798,90.500893,-145.847366,111.408836,-0.07,0.05,-0.02,-0.836697,-0.567603
12.14,1,90.339973,90.502831,-145.93576,111.239731,-0.09,-0.02,-0.02,-0.839924,-0.567889
12.19,1,90.339851,90.49894,-145.740707,111.913513,-0.06,-0.01,0.01,-0.823258,-0.56076
12.239,1,90.339752,90.502846,-145.953781,111.493393,-0.07,0.07,0.03,-0.83995,-0.56752
12.288,1,90.344673,90.500893,-145.467529,111.577942,-0.07,-0.04,0.03,-0.836697,-0.575746
12.335,1,90.339706,90.504799,-146.05957,111.577942,-0.08,-0.03,-0.05,-0.86514,-0.582199
12.383,1,90.339928,90.504784,-146.041641,111.659851,-0.07,-0.03,-0.05,-0.853922,-0.575042
12.432,1,90.33963,90.498962,-145.759155,111.493393,-0.08,0.03,-0.01,-0.833473,-0.567322
12.481,1,90.339798,90.500893,-145.847366,111.744408,-0.08,0,-0.01,-0.836697,-0.567603
12.53,1,90.339752,90.502846,-145.953781,111.324287,-0.07,0.01,-0.03,-0.83996,-0.567526
12.58,1,90.340675,90.495056,-145.466797,111.408836,-0.07,0.01,0,-0.816841,-0.562113
12.628,1,90.339752,90.502846,-145.953781,111.828957,-0.08,0.01,-0.04,-0.850644,-0.574745
12.675,1,90.339752,90.502846,-145.953781,111.324287,-0.09,-0.02,0,-0.861793,-0.582278
12.722,1,90.33963,90.498962,-145.759155,111.155182,-0.07,0.04,0.01,-0.855137,-0.582069
12.772,1,90.339706,90.504799,-146.05957,111.577942,-0.08,-0.05,0.03,-0.832916,-0.560514
12.821,1,90.339485,90.504837,-146.078995,110.819611,-0.08,0.05,0.03,-0.843286,-0.56708
12.871,1,90.339676,90.497009,-145.651642,111.913513,-0.07,-0.01,0.07,-0.820063,-0.560464
12.919,1,90.339584,90.500923,-145.866455,111.913513,-0.08,0.01,0.02,-0.847402,-0.574468
12.967,1,90.339531,90.502876,-145.972824,111.998062,-0.07,0,-0.01,-0.850695,-0.574371
13.014,1,90.339485,90.504837,-146.078995,111.155182,-0.06,0,-0.08,-0.865206,-0.58182
13.062,1,90.339485,90.504837,-146.078995,111.577942,-0.07,-0.03,-0.08,-0.854012,-0.574293
13.109,1,90.339455,90.497047,-145.671158,111.408836,-0.06,0.07,-0.01,-0.851856,-0.581768
13.157,1,90.34446,90.500923,-145.486526,111.324287,-0.08,-0.08,-0.03,-0.847402,-0.582715
13.204,1,90.339264,90.50489,-146.099091,112.082619,-0.08,0.04,-0.02,-0.865286,-0.581434
